time,angle,r1,r2,r3,r4,r5,r6,circular,lateral,rawname
20:38.4,48.08469723,764,783,749,727,735,827,0,-2,CZP_0_down2
20:38.5,51.08963924,764,780,746,726,734,823,0,-2,CZP_0_down2
20:38.5,54.60635488,763,777,745,725,733,817,0,-2,CZP_0_down2
20:38.5,58.82192449,761,772,743,722,732,811,0,-2,CZP_0_down2
20:38.5,63.21983465,759,768,741,720,730,805,0,-2,CZP_0_down2
20:38.5,68.58712788,757,764,739,718,729,800,0,-2,CZP_0_down2
20:38.6,74.27636024,754,758,737,715,727,794,0,-2,CZP_0_down2
20:38.6,80.44561411,752,755,735,714,726,788,0,-2,CZP_0_down2
20:38.6,86.92301395,749,751,732,712,724,782,0,-2,CZP_0_down2
20:38.6,93.95939508,745,747,729,711,724,777,0,-2,CZP_0_down2
20:38.6,101.2378301,743,742,725,710,722,770,0,-2,CZP_0_down2
20:38.7,108.2563153,739,737,723,709,721,764,0,-2,CZP_0_down2
20:38.7,115.6563807,736,731,721,706,720,757,0,-2,CZP_0_down2
20:38.7,123.0658714,734,726,721,705,720,752,0,-2,CZP_0_down2
20:38.7,130.6243679,735,719,723,704,718,749,0,-2,CZP_0_down2
20:38.7,138.6183786,736,713,724,702,717,748,0,-2,CZP_0_down2
20:38.8,146.1951014,735,710,725,700,715,746,0,-2,CZP_0_down2
20:38.8,151.4717677,735,706,725,700,714,744,0,-2,CZP_0_down2
20:38.8,155.8090878,735,700,720,699,714,740,0,-2,CZP_0_down2
20:38.8,157.6732618,737,699,718,700,715,733,0,-2,CZP_0_down2
20:38.8,158.2135167,740,700,715,700,714,729,0,-2,CZP_0_down2
20:38.9,156.8308465,744,699,712,702,716,728,0,-2,CZP_0_down2
20:38.9,156.1522877,747,699,711,702,716,729,0,-2,CZP_0_down2
20:38.9,156.4869641,747,699,712,702,716,729,0,-2,CZP_0_down2
20:38.9,155.9725462,748,698,712,703,716,728,0,-2,CZP_0_down2
20:38.9,156.458193,748,698,712,702,716,727,0,-2,CZP_0_down2
20:39.0,156.3777572,748,698,713,702,716,728,0,-2,CZP_0_down2
20:39.0,156.2220395,748,698,713,702,717,728,0,-2,CZP_0_down2
20:39.0,155.8411873,747,698,713,702,716,728,0,-2,CZP_0_down2
20:39.0,156.0529182,748,698,714,702,716,728,0,-2,CZP_0_down2
20:39.0,156.3225814,747,698,714,701,716,728,0,-2,CZP_0_down2
20:39.1,156.5522254,748,700,716,701,717,729,0,-2,CZP_0_down2
20:39.1,156.6412323,745,699,716,700,716,729,0,-2,CZP_0_down2
20:39.1,155.957575,745,699,718,701,718,730,0,-2,CZP_0_down2
20:39.1,155.7857927,743,701,720,699,718,731,0,-2,CZP_0_down2
20:39.1,154.1361095,741,702,723,698,716,731,0,-2,CZP_0_down2
20:39.2,151.8996169,738,704,726,698,715,733,0,-2,CZP_0_down2
20:39.2,148.7161062,735,707,729,697,714,735,0,-2,CZP_0_down2
20:39.2,144.5200397,734,712,730,698,714,739,0,-2,CZP_0_down2
20:39.2,139.8515346,733,716,730,697,713,740,0,-2,CZP_0_down2
20:39.2,134.3586379,733,720,730,697,713,744,0,-2,CZP_0_down2
20:39.3,128.2153191,734,725,730,698,714,747,0,-2,CZP_0_down2
20:39.3,121.4841624,735,729,730,699,714,751,0,-2,CZP_0_down2
20:39.3,114.5628465,737,732,729,702,715,754,0,-2,CZP_0_down2
20:39.3,107.5954981,739,735,730,704,717,758,0,-2,CZP_0_down2
20:39.3,100.5786817,739,738,731,706,718,762,0,-2,CZP_0_down2
20:39.4,94.06481574,740,741,732,708,720,766,0,-2,CZP_0_down2
20:39.4,87.87175473,742,744,732,709,721,770,0,-2,CZP_0_down2
20:39.4,81.82249603,746,747,732,708,722,774,0,-2,CZP_0_down2
20:39.4,76.07813106,750,753,734,710,724,779,0,-2,CZP_0_down2
20:39.4,70.61821403,751,755,735,712,725,784,0,-2,CZP_0_down2
20:39.5,65.24777565,754,758,737,712,725,789,0,-2,CZP_0_down2
20:39.5,60.05375504,758,765,740,715,728,796,0,-2,CZP_0_down2
20:39.5,54.94569959,759,771,743,716,730,804,0,-2,CZP_0_down2
20:39.5,50.54126532,762,777,745,719,732,812,0,-2,CZP_0_down2
20:39.5,46.66695949,764,783,748,724,734,820,0,-2,CZP_0_down2
20:39.6,43.42794582,767,789,751,728,737,830,0,-2,CZP_0_down2
20:39.6,41.21948603,768,794,753,731,739,838,0,-2,CZP_0_down2
20:39.6,40.11490554,771,799,756,734,741,846,0,-2,CZP_0_down2
20:39.6,40.27512008,773,802,756,735,742,851,0,-2,CZP_0_down2
20:39.6,41.52467919,773,800,756,736,741,849,0,-2,CZP_0_down2
20:39.7,43.48717144,771,797,754,734,740,845,0,-2,CZP_0_down2
20:39.7,46.02812033,769,791,752,733,738,838,0,-2,CZP_0_down2
20:39.7,48.82847511,767,787,750,730,737,830,0,-2,CZP_0_down2
20:39.7,53.1523101,765,780,746,727,734,821,0,-2,CZP_0_down2
20:39.7,57.23303184,762,774,744,725,732,814,0,-2,CZP_0_down2
20:39.8,60.87624527,760,769,742,722,731,807,0,-2,CZP_0_down2
20:39.8,64.70480943,758,765,740,720,729,801,0,-2,CZP_0_down2
20:39.8,69.05020378,755,761,738,717,728,796,0,-2,CZP_0_down2
20:39.8,73.78508043,753,757,735,714,726,791,0,-2,CZP_0_down2
20:39.8,78.58998238,752,755,734,713,725,786,0,-2,CZP_0_down2
20:39.9,83.46700194,748,751,732,712,725,782,0,-2,CZP_0_down2
20:39.9,88.60666651,746,748,730,711,724,778,0,-2,CZP_0_down2
20:39.9,93.98510339,745,746,727,711,724,773,0,-2,CZP_0_down2
20:39.9,99.65607807,742,740,724,710,722,768,0,-2,CZP_0_down2
20:39.9,105.3407223,738,736,722,708,721,763,0,-2,CZP_0_down2
20:40.0,111.1249893,736,732,722,709,721,758,0,-2,CZP_0_down2
20:40.0,116.8278205,735,727,722,706,720,755,0,-2,CZP_0_down2
20:40.0,122.7130452,735,723,722,705,719,752,0,-2,CZP_0_down2
20:40.0,128.5554499,735,718,723,704,717,749,0,-2,CZP_0_down2
20:40.0,135.5005145,736,714,724,703,718,748,0,-2,CZP_0_down2
20:40.1,140.8658647,736,713,725,701,716,745,0,-2,CZP_0_down2
20:40.1,145.8691617,735,712,725,700,715,745,0,-2,CZP_0_down2
20:40.1,150.1704715,735,711,724,700,715,743,0,-2,CZP_0_down2
20:40.1,153.7444779,735,708,721,700,714,740,0,-2,CZP_0_down2
20:40.1,155.8638717,736,703,718,700,715,735,0,-2,CZP_0_down2
20:40.2,156.4615194,738,701,716,700,715,731,0,-2,CZP_0_down2
20:40.2,157.5858322,740,700,714,700,716,729,0,-2,CZP_0_down2
20:40.2,157.5619022,743,700,713,701,716,728,0,-2,CZP_0_down2
20:40.2,157.008752,745,700,712,701,717,728,0,-2,CZP_0_down2
20:40.2,156.7042791,746,700,712,702,717,728,0,-2,CZP_0_down2
20:40.3,156.374993,748,698,711,703,717,728,0,-2,CZP_0_down2
20:40.3,156.5315973,748,699,711,702,716,727,0,-2,CZP_0_down2
20:40.3,156.5750968,749,700,712,703,718,728,0,-2,CZP_0_down2
20:40.3,156.7155969,749,699,712,702,717,728,0,-2,CZP_0_down2
20:40.3,156.6200886,749,699,712,702,717,727,0,-2,CZP_0_down2
20:40.4,156.5118876,749,699,712,702,717,727,0,-2,CZP_0_down2
20:40.4,156.3526563,749,699,713,702,715,727,0,-2,CZP_0_down2
20:40.4,156.4446674,749,699,713,702,717,728,0,-2,CZP_0_down2
20:40.4,156.4925833,749,700,714,701,717,728,0,-2,CZP_0_down2
20:40.4,156.6397757,748,699,714,700,717,728,0,-2,CZP_0_down2
20:40.5,156.8060802,748,701,716,700,718,731,0,-2,CZP_0_down2
20:40.5,156.9221807,747,702,717,700,718,731,0,-2,CZP_0_down2
20:40.5,156.6287715,744,703,719,700,718,731,0,-2,CZP_0_down2
20:40.5,155.5890804,742,705,721,699,718,732,0,-2,CZP_0_down2
20:40.5,154.3201405,740,707,724,698,718,732,0,-2,CZP_0_down2
20:40.6,151.3954092,738,710,728,698,717,734,0,-2,CZP_0_down2
20:40.6,148.2803386,735,713,730,698,716,737,0,-2,CZP_0_down2
20:40.6,144.0668482,734,716,731,698,714,739,0,-2,CZP_0_down2
20:40.6,139.2471528,733,719,731,698,714,741,0,-2,CZP_0_down2
20:40.6,134.416783,733,723,731,698,713,744,0,-2,CZP_0_down2
20:40.7,129.9357433,735,727,730,698,714,746,0,-2,CZP_0_down2
20:40.7,124.6002726,735,729,730,699,714,748,0,-2,CZP_0_down2
20:40.7,119.4107576,737,732,730,702,715,752,0,-2,CZP_0_down2
20:40.7,113.7986676,738,733,730,703,715,754,0,-2,CZP_0_down2
20:40.7,108.3083721,740,736,731,704,718,758,0,-2,CZP_0_down2
20:40.8,102.4784188,738,737,731,706,719,762,0,-2,CZP_0_down2
20:40.8,96.36367361,740,740,733,708,721,766,0,-2,CZP_0_down2
20:40.8,90.46304315,742,743,733,709,723,772,0,-2,CZP_0_down2
20:40.8,84.68429101,745,746,733,710,723,774,0,-2,CZP_0_down2
20:40.8,79.14706082,747,749,734,711,724,778,0,-2,CZP_0_down2
20:40.9,73.73554196,750,752,736,713,725,782,0,-2,CZP_0_down2
20:40.9,68.62836269,753,756,737,714,726,787,0,-2,CZP_0_down2
20:40.9,63.7779895,755,759,740,716,727,792,0,-2,CZP_0_down2
20:40.9,59.1738818,758,763,742,717,728,799,0,-2,CZP_0_down2
20:40.9,54.87978179,759,768,743,719,731,805,0,-2,CZP_0_down2
20:41.0,51.27334545,761,772,745,721,733,812,0,-2,CZP_0_down2
20:41.0,48.10351009,763,776,747,725,734,818,0,-2,CZP_0_down2
20:41.0,46.06319212,764,778,748,727,736,822,0,-2,CZP_0_down2
20:41.0,44.40948961,765,780,749,727,737,827,0,-2,CZP_0_down2
20:41.0,44.39087276,766,782,749,729,737,829,0,-2,CZP_0_down2
20:41.1,44.99675337,765,782,749,729,737,829,0,-2,CZP_0_down2
20:41.1,46.33838296,764,780,748,729,737,827,0,-2,CZP_0_down2
20:41.1,48.28178093,763,777,746,728,735,823,0,-2,CZP_0_down2
20:41.1,50.96667177,762,775,746,727,734,818,0,-2,CZP_0_down2
20:41.1,54.11563187,761,772,744,725,733,814,0,-2,CZP_0_down2
20:41.2,57.78152544,761,768,742,723,732,808,0,-2,CZP_0_down2
20:41.2,61.75982911,758,765,741,721,730,804,0,-2,CZP_0_down2
20:41.2,65.939285,757,760,738,718,728,797,0,-2,CZP_0_down2
20:41.2,70.73805573,756,758,737,716,727,792,0,-2,CZP_0_down2
20:41.2,75.55972425,753,754,735,714,727,788,0,-2,CZP_0_down2
20:41.3,80.68183937,749,749,733,713,725,783,0,-2,CZP_0_down2
20:41.3,85.97908362,747,747,730,712,724,778,0,-2,CZP_0_down2
20:41.3,91.6941511,745,743,728,711,723,772,0,-2,CZP_0_down2
20:41.3,97.66522851,743,738,725,711,724,768,0,-2,CZP_0_down2
20:41.3,103.5282643,739,735,723,709,722,764,0,-2,CZP_0_down2
20:41.4,109.6595709,737,730,723,708,721,759,0,-2,CZP_0_down2
20:41.4,115.7475263,736,727,724,707,721,757,0,-2,CZP_0_down2
20:41.4,121.8327024,735,722,724,705,719,754,0,-2,CZP_0_down2
20:41.4,127.754585,737,720,725,705,718,751,0,-2,CZP_0_down2
20:41.4,133.3299181,737,718,726,703,717,749,0,-2,CZP_0_down2
20:41.5,138.7216076,737,716,727,702,716,747,0,-2,CZP_0_down2
20:41.5,143.8939184,736,713,727,700,715,745,0,-2,CZP_0_down2
20:41.5,148.3194795,738,714,726,700,714,745,0,-2,CZP_0_down2
20:41.5,151.987405,737,712,724,700,715,743,0,-2,CZP_0_down2
20:41.5,154.4797428,738,712,721,700,714,738,0,-2,CZP_0_down2
20:41.6,156.0794671,740,711,719,700,715,735,0,-2,CZP_0_down2
20:41.6,156.9614899,742,709,717,700,715,734,0,-2,CZP_0_down2
20:41.6,157.4028753,744,707,716,700,716,734,0,-2,CZP_0_down2
20:41.6,157.6379946,746,707,716,701,716,733,0,-2,CZP_0_down2
20:41.6,158.1006308,746,706,715,701,716,733,0,-2,CZP_0_down2
20:41.7,157.7979952,749,707,715,701,717,733,0,-2,CZP_0_down2
20:41.7,157.8110342,750,706,715,701,717,732,0,-2,CZP_0_down2
20:41.7,157.8102509,750,706,715,701,716,732,0,-2,CZP_0_down2
20:41.7,157.917338,751,705,715,702,717,732,0,-2,CZP_0_down2
20:41.7,157.9063734,752,705,715,701,717,731,0,-2,CZP_0_down2
20:41.8,157.8821271,752,706,717,703,717,732,0,-2,CZP_0_down2
20:41.8,157.9210622,749,703,716,701,717,731,0,-2,CZP_0_down2
20:41.8,157.895246,748,702,716,700,715,730,0,-2,CZP_0_down2
20:41.8,157.5826781,748,704,717,701,717,731,0,-2,CZP_0_down2
20:41.8,157.5478189,747,706,719,700,717,731,0,-2,CZP_0_down2
20:41.9,156.8881136,745,708,721,700,717,732,0,-2,CZP_0_down2
20:41.9,156.0652227,743,709,723,698,716,734,0,-2,CZP_0_down2
20:41.9,153.6577037,741,711,726,698,716,734,0,-2,CZP_0_down2
20:41.9,151.5777609,739,713,729,698,715,736,0,-2,CZP_0_down2
20:41.9,148.3417269,736,714,732,699,714,738,0,-2,CZP_0_down2
20:42.0,144.3987558,735,716,732,698,713,739,0,-2,CZP_0_down2
20:42.0,140.3870104,734,719,732,698,713,741,0,-2,CZP_0_down2
20:42.0,136.0324356,734,722,731,698,713,743,0,-2,CZP_0_down2
20:42.0,131.2963647,735,725,731,698,713,744,0,-2,CZP_0_down2
20:42.0,127.1916284,735,728,731,700,714,747,0,-2,CZP_0_down2
20:42.1,122.7871432,736,730,731,701,714,749,0,-2,CZP_0_down2
20:42.1,118.5362502,738,732,731,702,715,753,0,-2,CZP_0_down2
20:42.1,113.8452115,739,733,731,704,717,756,0,-2,CZP_0_down2
20:42.1,109.1124525,739,735,731,704,718,758,0,-2,CZP_0_down2
20:42.1,104.6253518,739,737,732,706,719,761,0,-2,CZP_0_down2
20:42.2,100.1108381,739,739,732,707,720,764,0,-2,CZP_0_down2
20:42.2,95.57794399,740,741,733,708,721,767,0,-2,CZP_0_down2
20:42.2,91.03661484,743,743,734,710,722,769,0,-2,CZP_0_down2
20:42.2,86.43174682,745,745,734,710,723,773,0,-2,CZP_0_down2
20:42.2,81.1494781,747,748,734,711,724,777,0,-2,CZP_0_down2
20:42.3,77.00657098,749,751,735,711,725,781,0,-2,CZP_0_down2
20:42.3,72.84150414,751,754,736,713,725,784,0,-2,CZP_0_down2
20:42.3,68.48072025,753,756,736,713,725,787,0,-2,CZP_0_down2
20:42.3,64.33725342,756,761,739,715,728,793,0,-2,CZP_0_down2
20:42.3,60.07413046,757,765,741,716,729,798,0,-2,CZP_0_down2
20:42.4,55.97037738,759,770,743,718,731,805,0,-2,CZP_0_down2
20:42.4,51.9971952,760,775,746,721,733,812,0,-2,CZP_0_down2
20:42.4,48.41055573,764,781,748,725,735,819,0,-2,CZP_0_down2
20:42.4,45.21525524,766,788,752,730,737,829,0,-2,CZP_0_down2
20:42.4,42.20975767,767,792,754,733,740,838,0,-2,CZP_0_down2
20:42.5,39.61912587,771,798,756,736,742,847,0,-2,CZP_0_down2
20:42.5,38.15105304,773,804,759,738,745,854,0,-2,CZP_0_down2
20:42.5,37.76183138,774,806,759,739,745,858,0,-2,CZP_0_down2
20:42.5,37.98788941,775,807,760,740,746,859,0,-2,CZP_0_down2
20:42.5,38.95742429,774,805,759,740,745,857,0,-2,CZP_0_down2
20:42.6,40.40786314,773,802,758,739,744,852,0,-2,CZP_0_down2
20:42.6,41.87997148,771,798,756,737,743,848,0,-2,CZP_0_down2
20:42.6,43.4344183,770,794,754,736,741,842,0,-2,CZP_0_down2
20:42.6,44.99272402,768,791,754,735,740,839,0,-2,CZP_0_down2
20:42.7,46.76857968,768,790,751,734,740,838,0,-2,CZP_0_down2
20:42.7,48.87393431,766,786,751,732,738,832,0,-2,CZP_0_down2
20:42.7,51.87354769,764,782,749,730,737,825,0,-2,CZP_0_down2
20:42.7,55.54500706,763,779,747,728,737,819,0,-2,CZP_0_down2
20:42.7,59.14321109,761,774,744,724,734,813,0,-2,CZP_0_down2
20:42.8,62.7611541,758,768,742,722,731,805,0,-2,CZP_0_down2
20:42.8,66.72817446,757,764,740,718,730,800,0,-2,CZP_0_down2
20:42.8,71.40325561,755,760,738,716,728,796,0,-2,CZP_0_down2
20:42.8,76.05356746,752,756,735,715,727,789,0,-2,CZP_0_down2
20:42.8,80.76485205,749,753,733,714,726,785,0,-2,CZP_0_down2
20:42.9,85.42262353,746,749,732,713,725,780,0,-2,CZP_0_down2
20:42.9,90.28831823,744,745,727,712,724,774,0,-2,CZP_0_down2
20:42.9,95.76475942,742,741,725,711,723,770,0,-2,CZP_0_down2
20:42.9,102.0461679,740,737,724,710,723,766,0,-2,CZP_0_down2
20:42.9,107.6277558,738,733,723,708,721,760,0,-2,CZP_0_down2
20:43.0,113.7200453,737,728,723,709,721,755,0,-2,CZP_0_down2
20:43.0,119.8875262,735,721,722,705,719,750,0,-2,CZP_0_down2
20:43.0,126.154956,737,715,724,705,718,747,0,-2,CZP_0_down2
20:43.0,132.3692445,737,709,724,703,717,744,0,-2,CZP_0_down2
20:43.0,139.0106451,736,705,725,701,716,743,0,-2,CZP_0_down2
20:43.1,145.1943236,736,702,725,701,715,743,0,-2,CZP_0_down2
20:43.1,150.5830042,736,700,724,700,715,741,0,-2,CZP_0_down2
20:43.1,154.4444132,736,700,722,701,715,736,0,-2,CZP_0_down2
20:43.1,156.1220542,739,699,719,701,715,730,0,-2,CZP_0_down2
20:43.1,157.2114256,742,699,717,701,716,728,0,-2,CZP_0_down2
20:43.2,157.8233084,743,698,714,702,716,727,0,-2,CZP_0_down2
20:43.2,157.4860782,746,698,713,703,717,727,0,-2,CZP_0_down2
20:43.2,157.0763971,748,698,713,703,717,726,0,-2,CZP_0_down2
20:43.2,156.9418709,747,697,713,704,716,726,0,-2,CZP_0_down2
20:43.2,157.1911598,749,698,713,704,717,726,0,-2,CZP_0_down2
20:43.3,157.0689802,750,697,713,704,717,726,0,-2,CZP_0_down2
20:43.3,157.1706138,750,697,713,704,717,725,0,-2,CZP_0_down2
20:43.3,157.079227,750,697,713,704,717,725,0,-2,CZP_0_down2
20:43.3,156.9633423,751,697,713,703,716,725,0,-2,CZP_0_down2
20:43.3,156.8992661,751,698,713,703,716,725,0,-2,CZP_0_down2
20:43.4,156.9184171,750,697,714,704,716,725,0,-2,CZP_0_down2
20:43.4,157.0153144,750,697,714,704,717,725,0,-2,CZP_0_down2
20:43.4,157.0396,751,698,714,704,717,725,0,-2,CZP_0_down2
20:43.4,156.9785239,750,697,714,704,717,725,0,-2,CZP_0_down2
20:43.4,156.7722071,750,697,714,703,717,725,0,-2,CZP_0_down2
20:43.5,156.8256897,750,698,716,704,717,725,0,-2,CZP_0_down2
20:43.5,156.8400212,749,697,715,703,717,725,0,-2,CZP_0_down2
20:43.5,156.8845877,749,697,714,703,717,724,0,-2,CZP_0_down2
20:43.5,156.9873416,749,697,715,703,717,724,0,-2,CZP_0_down2
20:43.5,156.9058341,749,697,715,703,717,724,0,-2,CZP_0_down2
20:43.6,156.9183188,748,697,715,704,717,724,0,-2,CZP_0_down2
20:43.6,156.9862411,749,697,715,704,717,725,0,-2,CZP_0_down2
20:43.6,156.995823,750,697,716,703,717,724,0,-2,CZP_0_down2
20:43.6,156.9982176,749,697,715,703,716,724,0,-2,CZP_0_down2
20:43.6,156.9983346,749,697,716,703,716,725,0,-2,CZP_0_down2
20:43.7,156.9723046,750,696,715,703,716,724,0,-2,CZP_0_down2
20:43.7,156.9135883,750,697,715,704,717,725,0,-2,CZP_0_down2
20:43.7,156.9816805,749,697,716,704,717,724,0,-2,CZP_0_down2
20:43.7,156.9880828,750,697,716,703,717,725,0,-2,CZP_0_down2
20:43.7,157.0103202,750,697,716,703,716,724,0,-2,CZP_0_down2
20:43.8,156.8628046,751,697,715,704,717,724,0,-2,CZP_0_down2
20:43.8,156.8463175,750,697,716,703,717,725,0,-2,CZP_0_down2
20:43.8,156.7543344,750,697,716,702,717,726,0,-2,CZP_0_down2
20:43.8,156.43588,750,697,716,702,716,724,0,-2,CZP_0_down2
20:43.8,157.0410019,750,697,716,703,717,724,0,-2,CZP_0_down2
20:43.9,157.2777971,750,698,717,703,717,725,0,-2,CZP_0_down2
20:43.9,157.2869413,750,697,716,702,717,725,0,-2,CZP_0_down2
20:43.9,157.2912423,750,697,717,702,716,724,0,-2,CZP_0_down2
20:43.9,157.3428025,750,697,717,702,717,724,0,-2,CZP_0_down2
20:43.9,157.328869,750,697,717,702,716,724,0,-2,CZP_0_down2
20:44.0,157.2621466,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.0,157.2415741,750,696,716,702,717,724,0,-2,CZP_0_down2
20:44.0,157.3095146,750,697,716,702,717,725,0,-2,CZP_0_down2
20:44.0,157.2374298,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.0,157.225431,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.1,157.2097577,750,696,717,702,717,724,0,-2,CZP_0_down2
20:44.1,157.2465375,750,697,717,702,716,724,0,-2,CZP_0_down2
20:44.1,157.2157533,750,697,717,702,716,724,0,-2,CZP_0_down2
20:44.1,157.256105,751,697,717,703,717,724,0,-2,CZP_0_down2
20:44.1,157.2827331,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.2,157.2920804,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.2,157.1589902,750,697,717,702,717,724,0,-2,CZP_0_down2
20:44.2,157.1827284,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.2,157.1495586,749,695,716,702,716,724,0,-2,CZP_0_down2
20:44.2,157.1156079,750,695,716,702,716,724,0,-2,CZP_0_down2
20:44.3,157.2154905,750,697,717,702,717,725,0,-2,CZP_0_down2
20:44.3,157.2456739,751,696,717,702,717,725,0,-2,CZP_0_down2
20:44.3,157.3296507,749,696,717,702,716,724,0,-2,CZP_0_down2
22:04.6,162.8874328,758,708,734,704,722,728,0,-1,CZP_0_down1
22:04.7,162.1914979,759,708,734,704,721,728,0,-1,CZP_0_down1
22:04.7,162.1650577,759,709,734,703,721,728,0,-1,CZP_0_down1
22:04.7,162.1916469,759,708,734,704,721,728,0,-1,CZP_0_down1
22:04.7,162.6050985,758,708,734,704,721,728,0,-1,CZP_0_down1
22:04.7,162.7604828,758,707,734,703,721,729,0,-1,CZP_0_down1
22:04.8,162.4635206,759,708,734,704,721,728,0,-1,CZP_0_down1
22:04.8,162.4792675,758,708,734,704,721,728,0,-1,CZP_0_down1
22:04.8,162.5086548,759,709,734,704,722,729,0,-1,CZP_0_down1
22:04.8,162.3697594,759,709,734,704,721,728,0,-1,CZP_0_down1
22:04.8,162.3836739,759,709,734,704,721,728,0,-1,CZP_0_down1
22:04.9,162.3660531,759,709,734,704,721,728,0,-1,CZP_0_down1
22:04.9,162.2543055,759,708,734,704,721,728,0,-1,CZP_0_down1
22:04.9,162.5777848,759,708,734,704,721,728,0,-1,CZP_0_down1
22:04.9,162.3125777,758,709,734,704,721,728,0,-1,CZP_0_down1
22:04.9,162.2449358,759,709,734,704,721,728,0,-1,CZP_0_down1
22:05.0,162.2557333,758,708,734,703,721,728,0,-1,CZP_0_down1
22:05.0,162.2238486,758,708,733,704,722,728,0,-1,CZP_0_down1
22:05.0,162.2418058,759,708,734,704,721,728,0,-1,CZP_0_down1
22:05.0,162.3468499,759,709,734,704,723,730,0,-1,CZP_0_down1
22:05.0,162.2060694,759,709,734,704,721,728,0,-1,CZP_0_down1
22:05.1,162.1150766,759,708,734,704,721,728,0,-1,CZP_0_down1
22:05.1,162.0049581,760,711,736,705,722,729,0,-1,CZP_0_down1
22:05.1,162.0261405,759,711,736,704,721,728,0,-1,CZP_0_down1
22:05.1,162.0987778,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.1,161.9607696,759,709,734,704,723,729,0,-1,CZP_0_down1
22:05.2,161.8872271,758,709,734,703,721,729,0,-1,CZP_0_down1
22:05.2,161.8310274,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.2,161.8358481,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.2,161.6250171,759,709,734,704,719,728,0,-1,CZP_0_down1
22:05.2,161.627765,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.3,161.594584,758,709,734,704,721,728,0,-1,CZP_0_down1
22:05.3,161.5208324,759,709,734,703,721,728,0,-1,CZP_0_down1
22:05.3,161.6876242,758,709,734,704,721,728,0,-1,CZP_0_down1
22:05.3,161.6353084,758,709,734,704,721,728,0,-1,CZP_0_down1
22:05.3,161.6610442,757,708,734,703,721,728,0,-1,CZP_0_down1
22:05.4,161.7108741,758,709,734,704,721,728,0,-1,CZP_0_down1
22:05.4,161.3993427,758,709,734,704,721,728,0,-1,CZP_0_down1
22:05.4,161.358141,760,709,733,704,721,728,0,-1,CZP_0_down1
22:05.4,161.8415354,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.4,161.969747,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.5,161.9471882,758,708,734,703,720,728,0,-1,CZP_0_down1
22:05.5,162.0152501,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.5,161.8733728,758,708,734,704,720,728,0,-1,CZP_0_down1
22:05.5,161.9956998,758,708,734,703,721,729,0,-1,CZP_0_down1
22:05.5,162.0142717,758,708,734,704,721,728,0,-1,CZP_0_down1
22:05.6,161.9531969,758,708,733,703,721,729,0,-1,CZP_0_down1
22:05.6,162.0046685,758,708,734,703,721,728,0,-1,CZP_0_down1
22:05.6,162.0881824,758,709,733,704,721,728,0,-1,CZP_0_down1
22:05.6,161.9744149,758,709,734,703,722,728,0,-1,CZP_0_down1
22:05.6,161.9328829,758,709,734,704,722,728,0,-1,CZP_0_down1
22:05.7,161.8814389,758,709,733,704,721,728,0,-1,CZP_0_down1
22:05.7,161.9970312,757,707,732,703,721,728,0,-1,CZP_0_down1
22:05.7,161.9851451,757,708,733,703,721,728,0,-1,CZP_0_down1
22:05.7,161.997618,758,709,734,704,722,729,0,-1,CZP_0_down1
22:05.7,161.8708796,758,709,733,703,721,728,0,-1,CZP_0_down1
22:05.8,161.9360184,758,709,735,704,722,730,0,-1,CZP_0_down1
22:05.8,161.7275282,758,709,733,704,722,729,0,-1,CZP_0_down1
22:05.8,161.3401319,757,709,733,703,722,728,0,-1,CZP_0_down1
22:05.8,160.8143323,758,710,735,704,723,730,0,-1,CZP_0_down1
22:05.8,160.4564646,756,710,732,703,722,729,0,-1,CZP_0_down1
22:05.9,159.6649379,755,709,731,702,722,728,0,-1,CZP_0_down1
22:05.9,159.0204035,755,710,731,703,723,729,0,-1,CZP_0_down1
22:05.9,158.4432851,754,710,730,702,723,729,0,-1,CZP_0_down1
22:05.9,157.8165524,754,710,728,703,723,728,0,-1,CZP_0_down1
22:05.9,157.5258816,754,709,726,703,723,729,0,-1,CZP_0_down1
22:06.0,157.6319155,755,709,724,703,723,728,0,-1,CZP_0_down1
22:06.0,157.8583025,755,709,723,702,723,728,0,-1,CZP_0_down1
22:06.0,158.0378048,755,709,722,703,723,727,0,-1,CZP_0_down1
22:06.0,158.0569188,756,711,723,703,723,728,0,-1,CZP_0_down1
22:06.0,157.8512544,755,710,722,702,723,727,0,-1,CZP_0_down1
22:06.1,157.8623401,755,711,723,702,723,728,0,-1,CZP_0_down1
22:06.1,157.1585687,754,710,724,702,722,727,0,-1,CZP_0_down1
22:06.1,157.1304777,754,710,726,701,722,727,0,-1,CZP_0_down1
22:06.1,157.2988126,752,708,726,700,721,725,0,-1,CZP_0_down1
